Time_ns,RMSD_A,Compound,Replicate,Efficacy_Type
70.1,4.147941222795422,LSD,1,Full Agonist
70.2,3.9892020635401955,LSD,1,Full Agonist
70.3,3.33859255034893,LSD,1,Full Agonist
70.4,3.6191420816269138,LSD,1,Full Agonist
70.5,3.8760960256328385,LSD,1,Full Agonist
70.6,3.8026476985384745,LSD,1,Full Agonist
70.7,3.618174295450342,LSD,1,Full Agonist
70.8,4.769894424412544,LSD,1,Full Agonist
70.9,3.9457716136020213,LSD,1,Full Agonist
71.0,3.58790452066679,LSD,1,Full Agonist
71.1,3.525883626751202,LSD,1,Full Agonist
71.2,3.851099900359334,LSD,1,Full Agonist
71.3,3.8339395714102587,LSD,1,Full Agonist
71.4,3.8211073610689947,LSD,1,Full Agonist
71.5,3.947568531752166,LSD,1,Full Agonist
71.6,3.505597491076036,LSD,1,Full Agonist
71.7,3.666016315844138,LSD,1,Full Agonist
71.8,2.863097886574812,LSD,1,Full Agonist
71.9,3.0290447552044237,LSD,1,Full Agonist
72.0,3.9977356039973158,LSD,1,Full Agonist
72.1,2.902464340991412,LSD,1,Full Agonist
72.2,3.5086864282953605,LSD,1,Full Agonist
72.3,3.1647107559956393,LSD,1,Full Agonist
72.4,2.1676974704805367,LSD,1,Full Agonist
72.5,3.4041012853020796,LSD,1,Full Agonist
72.6,2.972089005071997,LSD,1,Full Agonist
72.7,3.326109735096076,LSD,1,Full Agonist
72.8,3.2338572118273508,LSD,1,Full Agonist
72.9,3.551535617016112,LSD,1,Full Agonist
73.0,3.0584163407374945,LSD,1,Full Agonist
73.1,3.7595973263932074,LSD,1,Full Agonist
73.2,4.15193646384982,LSD,1,Full Agonist
73.3,4.005073005662025,LSD,1,Full Agonist
73.4,4.472865038339924,LSD,1,Full Agonist
73.5,3.679206191686318,LSD,1,Full Agonist
73.6,4.174763921935481,LSD,1,Full Agonist
73.7,3.774355415178071,LSD,1,Full Agonist
73.8,3.989674381895455,LSD,1,Full Agonist
73.9,3.9622434489496343,LSD,1,Full Agonist
74.0,4.445613392334015,LSD,1,Full Agonist
74.1,4.377370327703601,LSD,1,Full Agonist
74.2,4.746281924283536,LSD,1,Full Agonist
74.3,4.17065776208104,LSD,1,Full Agonist
74.4,4.075992716841458,LSD,1,Full Agonist
74.5,4.1695668517095585,LSD,1,Full Agonist
74.6,4.12824536358798,LSD,1,Full Agonist
74.7,4.197120578828132,LSD,1,Full Agonist
74.8,4.3555255514173385,LSD,1,Full Agonist
74.9,4.388743078698734,LSD,1,Full Agonist
75.0,4.760503117192616,LSD,1,Full Agonist
75.1,5.075971346922073,LSD,1,Full Agonist
75.2,4.9434234090658675,LSD,1,Full Agonist
75.3,5.244224709279866,LSD,1,Full Agonist
75.4,5.356933754534027,LSD,1,Full Agonist
75.5,4.420554779280007,LSD,1,Full Agonist
75.6,5.160178947202385,LSD,1,Full Agonist
75.7,4.73378461556617,LSD,1,Full Agonist
75.8,4.638895702654113,LSD,1,Full Agonist
75.9,4.700767681778565,LSD,1,Full Agonist
76.0,4.844234833390342,LSD,1,Full Agonist
76.1,4.231736948714881,LSD,1,Full Agonist
76.2,4.87000301316666,LSD,1,Full Agonist
76.3,4.825095933229239,LSD,1,Full Agonist
76.4,5.0982777112283575,LSD,1,Full Agonist
76.5,5.088326968960476,LSD,1,Full Agonist
76.6,5.537732816984524,LSD,1,Full Agonist
76.7,5.237443572659195,LSD,1,Full Agonist
76.8,6.638391618787978,LSD,1,Full Agonist
76.9,6.353093603978448,LSD,1,Full Agonist
77.0,5.99451338405749,LSD,1,Full Agonist
77.1,6.668960954558758,LSD,1,Full Agonist
77.2,6.7612454289067445,LSD,1,Full Agonist
77.3,6.912847930669872,LSD,1,Full Agonist
77.4,7.059445514210308,LSD,1,Full Agonist
77.5,5.858731758194099,LSD,1,Full Agonist
77.6,6.283282223679853,LSD,1,Full Agonist
77.7,5.7782740447353325,LSD,1,Full Agonist
77.8,5.555454670183739,LSD,1,Full Agonist
77.9,5.075308993324523,LSD,1,Full Agonist
78.0,4.924832818299101,LSD,1,Full Agonist
78.1,5.0879099275303385,LSD,1,Full Agonist
78.2,4.9304485079960365,LSD,1,Full Agonist
78.3,4.7490428355135546,LSD,1,Full Agonist
78.4,5.182972409801324,LSD,1,Full Agonist
78.5,4.849217290582393,LSD,1,Full Agonist
78.6,5.657070148528856,LSD,1,Full Agonist
78.7,6.7117034096197425,LSD,1,Full Agonist
78.8,6.015355310382383,LSD,1,Full Agonist
78.9,5.979347405430255,LSD,1,Full Agonist
79.0,6.35910292702502,LSD,1,Full Agonist
79.1,5.847475954599397,LSD,1,Full Agonist
79.2,5.771168229848881,LSD,1,Full Agonist
79.3,5.800595979149738,LSD,1,Full Agonist
79.4,5.864984609925971,LSD,1,Full Agonist
79.5,6.149928555335458,LSD,1,Full Agonist
79.6,5.61259005371095,LSD,1,Full Agonist
79.7,5.967403891838218,LSD,1,Full Agonist
79.8,6.349761120071675,LSD,1,Full Agonist
79.9,5.516580939578924,LSD,1,Full Agonist
80.0,6.263107869648682,LSD,1,Full Agonist
80.1,6.499982163458149,LSD,1,Full Agonist
80.2,7.054249100717812,LSD,1,Full Agonist
80.3,6.604155193629974,LSD,1,Full Agonist
80.4,6.220428751932231,LSD,1,Full Agonist
80.5,6.496106762761435,LSD,1,Full Agonist
80.6,6.316394149449883,LSD,1,Full Agonist
80.7,7.5278730182591564,LSD,1,Full Agonist
80.8,7.460745736840681,LSD,1,Full Agonist
80.9,7.576875537632372,LSD,1,Full Agonist
81.0,6.394285880420042,LSD,1,Full Agonist
81.1,7.594552975245178,LSD,1,Full Agonist
81.2,7.918989216776232,LSD,1,Full Agonist
81.3,7.849316248671917,LSD,1,Full Agonist
81.4,8.730669134949622,LSD,1,Full Agonist
81.5,9.101529478721837,LSD,1,Full Agonist
81.6,7.9002547475836336,LSD,1,Full Agonist
81.7,8.754189473850358,LSD,1,Full Agonist
81.8,7.03861867560607,LSD,1,Full Agonist
81.9,9.018414046526773,LSD,1,Full Agonist
82.0,7.953385721678376,LSD,1,Full Agonist
82.1,7.68807256104094,LSD,1,Full Agonist
82.2,7.259686312328128,LSD,1,Full Agonist
82.3,7.609115780786303,LSD,1,Full Agonist
82.4,7.1343462890651965,LSD,1,Full Agonist
82.5,6.430660302448325,LSD,1,Full Agonist
82.6,6.525018117983403,LSD,1,Full Agonist
82.7,6.643715411723518,LSD,1,Full Agonist
82.8,6.116388614750734,LSD,1,Full Agonist
82.9,5.6168411427160825,LSD,1,Full Agonist
83.0,5.546533179647565,LSD,1,Full Agonist
83.1,5.405587146967656,LSD,1,Full Agonist
83.2,5.282046061403737,LSD,1,Full Agonist
83.3,4.87895915955842,LSD,1,Full Agonist
83.4,4.690998204479923,LSD,1,Full Agonist
83.5,5.062688442047818,LSD,1,Full Agonist
83.6,5.574069669639395,LSD,1,Full Agonist
83.7,5.4041637567074226,LSD,1,Full Agonist
83.8,5.002136588651949,LSD,1,Full Agonist
83.9,5.0909908739748575,LSD,1,Full Agonist
84.0,4.444525160095605,LSD,1,Full Agonist
84.1,4.793780965867688,LSD,1,Full Agonist
84.2,4.836275472150378,LSD,1,Full Agonist
84.3,5.053362779444101,LSD,1,Full Agonist
84.4,5.414785473956905,LSD,1,Full Agonist
84.5,5.351028766042729,LSD,1,Full Agonist
84.6,5.083784692410212,LSD,1,Full Agonist
84.7,4.665745665494981,LSD,1,Full Agonist
84.8,5.67763256027961,LSD,1,Full Agonist
84.9,5.442936511206654,LSD,1,Full Agonist
85.0,6.184146184290993,LSD,1,Full Agonist
85.1,5.620041311226178,LSD,1,Full Agonist
85.2,6.104521049918023,LSD,1,Full Agonist
85.3,5.116163373556388,LSD,1,Full Agonist
85.4,5.5714118392905,LSD,1,Full Agonist
85.5,5.557406120284354,LSD,1,Full Agonist
85.6,5.715379164581898,LSD,1,Full Agonist
85.7,7.080795166960671,LSD,1,Full Agonist
85.8,8.271217815713529,LSD,1,Full Agonist
85.9,7.876052805415065,LSD,1,Full Agonist
86.0,7.298278219184127,LSD,1,Full Agonist
86.1,6.991678115106789,LSD,1,Full Agonist
86.2,5.797458711870912,LSD,1,Full Agonist
86.3,6.475937509892669,LSD,1,Full Agonist
86.4,6.888478892045105,LSD,1,Full Agonist
86.5,7.32326932251783,LSD,1,Full Agonist
86.6,6.71691662388563,LSD,1,Full Agonist
86.7,6.800221185776492,LSD,1,Full Agonist
86.8,6.949418243702421,LSD,1,Full Agonist
86.9,7.076502936307646,LSD,1,Full Agonist
87.0,6.749284534444015,LSD,1,Full Agonist
87.1,7.689609833842877,LSD,1,Full Agonist
87.2,7.352454639592257,LSD,1,Full Agonist
87.3,6.533505177555768,LSD,1,Full Agonist
87.4,6.731206444028046,LSD,1,Full Agonist
87.5,6.38850077609941,LSD,1,Full Agonist
87.6,5.154864216353526,LSD,1,Full Agonist
87.7,5.833167534320686,LSD,1,Full Agonist
87.8,5.475803321949369,LSD,1,Full Agonist
87.9,6.332206614419674,LSD,1,Full Agonist
88.0,5.882427367281351,LSD,1,Full Agonist
88.1,6.278193739840974,LSD,1,Full Agonist
88.2,6.263586072507965,LSD,1,Full Agonist
88.3,6.2894007727912,LSD,1,Full Agonist
88.4,7.39588300445899,LSD,1,Full Agonist
88.5,7.263094840597852,LSD,1,Full Agonist
88.6,7.224156793398087,LSD,1,Full Agonist
88.7,7.061886112896509,LSD,1,Full Agonist
88.8,6.335361673006758,LSD,1,Full Agonist
88.9,6.232237022015953,LSD,1,Full Agonist
89.0,5.906393165989677,LSD,1,Full Agonist
89.1,6.674101725930961,LSD,1,Full Agonist
89.2,6.825622712578676,LSD,1,Full Agonist
89.3,7.114645226251286,LSD,1,Full Agonist
89.4,7.4589868411255935,LSD,1,Full Agonist
89.5,8.13452791160064,LSD,1,Full Agonist
89.6,8.498060812445626,LSD,1,Full Agonist
89.7,7.978927307454011,LSD,1,Full Agonist
89.8,8.477365336272822,LSD,1,Full Agonist
89.9,7.048400317000624,LSD,1,Full Agonist
90.0,6.271559920036111,LSD,1,Full Agonist
0.0,0.0,LSD,3,Full Agonist
0.1,1.0331396680801674,LSD,3,Full Agonist
0.2,1.2897579451526118,LSD,3,Full Agonist
0.3,1.0103254747168973,LSD,3,Full Agonist
0.4,1.561100461004216,LSD,3,Full Agonist
0.5,1.1368675423320402,LSD,3,Full Agonist
0.6,2.1002654397085974,LSD,3,Full Agonist
0.7,2.7729890267646415,LSD,3,Full Agonist
0.8,2.022214274912012,LSD,3,Full Agonist
0.9,1.4755222190499193,LSD,3,Full Agonist
1.0,1.7860415133094907,LSD,3,Full Agonist
1.1,1.7655361279835102,LSD,3,Full Agonist
1.2,2.214538295857282,LSD,3,Full Agonist
1.3,2.6049589284689305,LSD,3,Full Agonist
1.4,2.533618901395982,LSD,3,Full Agonist
1.5,3.285428799508871,LSD,3,Full Agonist
1.6,4.320758243475006,LSD,3,Full Agonist
1.7,3.636355693773367,LSD,3,Full Agonist
1.8,3.019630841076598,LSD,3,Full Agonist
1.9,2.9604154012478,LSD,3,Full Agonist
2.0,2.9148369067264257,LSD,3,Full Agonist
2.1,2.882340498258813,LSD,3,Full Agonist
2.2,2.565536666721872,LSD,3,Full Agonist
2.3,2.839643007816965,LSD,3,Full Agonist
2.4,2.167450270554043,LSD,3,Full Agonist
2.5,2.179519106663427,LSD,3,Full Agonist
2.6,2.515425035367096,LSD,3,Full Agonist
2.7,2.4720024140941423,LSD,3,Full Agonist
2.8,1.9688496936081283,LSD,3,Full Agonist
2.9,2.5034809921406445,LSD,3,Full Agonist
3.0,2.1132727802222235,LSD,3,Full Agonist
3.1,2.096248015758728,LSD,3,Full Agonist
3.2,2.4387846846389807,LSD,3,Full Agonist
3.3,2.5330491920903744,LSD,3,Full Agonist
3.4,3.112384091594406,LSD,3,Full Agonist
3.5,2.4226103946633435,LSD,3,Full Agonist
3.6,2.3816595191349488,LSD,3,Full Agonist
3.7,2.654859381523583,LSD,3,Full Agonist
3.8,2.2649367463329892,LSD,3,Full Agonist
3.9,2.524474043992632,LSD,3,Full Agonist
4.0,2.909125903445944,LSD,3,Full Agonist
4.1,2.4855082544439697,LSD,3,Full Agonist
4.2,2.282652975251899,LSD,3,Full Agonist
4.3,2.0517453446989062,LSD,3,Full Agonist
4.4,2.4990356904638786,LSD,3,Full Agonist
4.5,2.554642264288014,LSD,3,Full Agonist
4.6,2.5863690721014767,LSD,3,Full Agonist
4.7,2.148570255933934,LSD,3,Full Agonist
4.8,2.819122679430061,LSD,3,Full Agonist
4.9,3.189793100747854,LSD,3,Full Agonist
5.0,2.96052762030613,LSD,3,Full Agonist
5.1,2.7225684554925684,LSD,3,Full Agonist
5.2,3.067037680089792,LSD,3,Full Agonist
5.3,2.995172981423308,LSD,3,Full Agonist
5.4,2.8157071308822306,LSD,3,Full Agonist
5.5,2.99263853375016,LSD,3,Full Agonist
5.6,2.6019848385486894,LSD,3,Full Agonist
5.7,2.2699861210702355,LSD,3,Full Agonist
5.8,2.174781384090588,LSD,3,Full Agonist
5.9,1.9257274884441098,LSD,3,Full Agonist
6.0,1.7850675463613974,LSD,3,Full Agonist
6.1,2.2338305898975737,LSD,3,Full Agonist
6.2,2.188659079057471,LSD,3,Full Agonist
6.3,3.069330363644893,LSD,3,Full Agonist
6.4,2.1359777814613703,LSD,3,Full Agonist
6.5,1.7168608513297305,LSD,3,Full Agonist
6.6,1.618930581135298,LSD,3,Full Agonist
6.7,1.892382754379767,LSD,3,Full Agonist
6.8,2.0005265178562914,LSD,3,Full Agonist
6.9,1.9543680552884155,LSD,3,Full Agonist
7.0,1.839818481205451,LSD,3,Full Agonist
7.1,1.956705054850479,LSD,3,Full Agonist
7.2,1.6477163553088614,LSD,3,Full Agonist
7.3,1.5149588679939427,LSD,3,Full Agonist
7.4,1.4357391136029392,LSD,3,Full Agonist
7.5,1.9765871191443591,LSD,3,Full Agonist
7.6,1.4943252325506502,LSD,3,Full Agonist
7.7,1.739766698138751,LSD,3,Full Agonist
7.8,1.250682873989655,LSD,3,Full Agonist
7.9,1.0098922634819119,LSD,3,Full Agonist
8.0,1.9563626147613193,LSD,3,Full Agonist
8.1,1.813795593601157,LSD,3,Full Agonist
8.2,1.4619619046912191,LSD,3,Full Agonist
8.3,1.8445250519497298,LSD,3,Full Agonist
8.4,1.2856251747427854,LSD,3,Full Agonist
8.5,1.3777589890685047,LSD,3,Full Agonist
8.6,1.2925180530518912,LSD,3,Full Agonist
8.7,1.6057326547734208,LSD,3,Full Agonist
8.8,1.7083945386658956,LSD,3,Full Agonist
8.9,1.8745666922186093,LSD,3,Full Agonist
9.0,1.199371680570142,LSD,3,Full Agonist
9.1,2.320985088603328,LSD,3,Full Agonist
9.2,2.1755737555559564,LSD,3,Full Agonist
9.3,1.1415110937625406,LSD,3,Full Agonist
9.4,1.8529822622839578,LSD,3,Full Agonist
9.5,1.9714115351149557,LSD,3,Full Agonist
9.6,2.144134956929351,LSD,3,Full Agonist
9.7,1.4492892625878055,LSD,3,Full Agonist
9.8,2.357061974171435,LSD,3,Full Agonist
9.9,2.245837137857328,LSD,3,Full Agonist
10.0,2.502769102455729,LSD,3,Full Agonist
10.1,1.7338328574171356,LSD,3,Full Agonist
10.2,1.4224082176850046,LSD,3,Full Agonist
10.3,2.678991881689788,LSD,3,Full Agonist
10.4,2.040736973164408,LSD,3,Full Agonist
10.5,2.7574927707070853,LSD,3,Full Agonist
10.6,1.783548768753026,LSD,3,Full Agonist
10.7,2.4007975965708064,LSD,3,Full Agonist
10.8,2.830703906316651,LSD,3,Full Agonist
10.9,2.5695836662943843,LSD,3,Full Agonist
11.0,2.466648027495447,LSD,3,Full Agonist
11.1,1.6274468961525077,LSD,3,Full Agonist
11.2,1.795270811657527,LSD,3,Full Agonist
11.3,1.3283672537096924,LSD,3,Full Agonist
11.4,1.8369655595233203,LSD,3,Full Agonist
11.5,3.148452672596018,LSD,3,Full Agonist
11.6,3.2399864209544944,LSD,3,Full Agonist
11.7,2.1298956612305986,LSD,3,Full Agonist
11.8,1.9487721501402349,LSD,3,Full Agonist
11.9,2.3840526316359387,LSD,3,Full Agonist
12.0,1.407251718513157,LSD,3,Full Agonist
12.1,2.8841014298673793,LSD,3,Full Agonist
12.2,3.7955122775277697,LSD,3,Full Agonist
12.3,3.479265246868902,LSD,3,Full Agonist
12.4,2.8779160284394676,LSD,3,Full Agonist
12.5,3.6792464921723713,LSD,3,Full Agonist
12.6,3.6252568335622106,LSD,3,Full Agonist
12.7,2.0492672816083926,LSD,3,Full Agonist
12.8,2.8529227683964695,LSD,3,Full Agonist
12.9,3.674967372784836,LSD,3,Full Agonist
13.0,3.12927326997444,LSD,3,Full Agonist
13.1,3.5142981568382083,LSD,3,Full Agonist
13.2,3.92197159701906,LSD,3,Full Agonist
13.3,3.873474145402517,LSD,3,Full Agonist
13.4,4.5444760754074975,LSD,3,Full Agonist
13.5,3.717029696954956,LSD,3,Full Agonist
13.6,4.169809845683658,LSD,3,Full Agonist
13.7,4.552882446973937,LSD,3,Full Agonist
13.8,5.658946933352658,LSD,3,Full Agonist
13.9,5.164579229211482,LSD,3,Full Agonist
14.0,5.29819836008544,LSD,3,Full Agonist
14.1,5.539824905687604,LSD,3,Full Agonist
14.2,5.953002437142894,LSD,3,Full Agonist
14.3,5.966778336912587,LSD,3,Full Agonist
14.4,5.273677015078099,LSD,3,Full Agonist
14.5,6.553829716848264,LSD,3,Full Agonist
14.6,6.925843791604088,LSD,3,Full Agonist
14.7,6.929507369137055,LSD,3,Full Agonist
14.8,6.759500134123882,LSD,3,Full Agonist
14.9,6.583583628778436,LSD,3,Full Agonist
15.0,6.238851422910515,LSD,3,Full Agonist
15.1,5.464693749768365,LSD,3,Full Agonist
15.2,6.030876362428071,LSD,3,Full Agonist
15.3,5.532481234732579,LSD,3,Full Agonist
15.4,4.756100806622865,LSD,3,Full Agonist
15.5,5.450291252091524,LSD,3,Full Agonist
15.6,5.4370898288992064,LSD,3,Full Agonist
15.7,5.928948098851005,LSD,3,Full Agonist
15.8,6.509124633011756,LSD,3,Full Agonist
15.9,5.497764968190828,LSD,3,Full Agonist
16.0,5.8932039246484225,LSD,3,Full Agonist
16.1,6.789206148447933,LSD,3,Full Agonist
16.2,5.6854372968890425,LSD,3,Full Agonist
16.3,6.516840562058795,LSD,3,Full Agonist
16.4,7.019182026634655,LSD,3,Full Agonist
16.5,6.2005529526705,LSD,3,Full Agonist
16.6,6.019898897675826,LSD,3,Full Agonist
16.7,6.2438591134522285,LSD,3,Full Agonist
16.8,5.6548636466376605,LSD,3,Full Agonist
16.9,6.094072747337824,LSD,3,Full Agonist
17.0,6.484799949521795,LSD,3,Full Agonist
17.1,6.046689015517745,LSD,3,Full Agonist
17.2,5.6858501193793725,LSD,3,Full Agonist
17.3,5.768543386083361,LSD,3,Full Agonist
17.4,6.872859007357561,LSD,3,Full Agonist
17.5,6.197448768716419,LSD,3,Full Agonist
17.6,6.340110486918727,LSD,3,Full Agonist
17.7,6.912430454799896,LSD,3,Full Agonist
17.8,6.693275773068391,LSD,3,Full Agonist
17.9,7.453047205609197,LSD,3,Full Agonist
18.0,7.017457808198517,LSD,3,Full Agonist
18.1,6.525079834182109,LSD,3,Full Agonist
18.2,5.82305722456996,LSD,3,Full Agonist
18.3,6.111795688739031,LSD,3,Full Agonist
18.4,6.155284328657638,LSD,3,Full Agonist
18.5,6.218232990421435,LSD,3,Full Agonist
18.6,5.6943982763123975,LSD,3,Full Agonist
18.7,5.88921425939719,LSD,3,Full Agonist
18.8,6.531381764684495,LSD,3,Full Agonist
18.9,5.34939286076567,LSD,3,Full Agonist
19.0,5.989540073383943,LSD,3,Full Agonist
19.1,5.668226040386768,LSD,3,Full Agonist
19.2,4.893721148327036,LSD,3,Full Agonist
19.3,6.409510333856008,LSD,3,Full Agonist
19.4,6.115946451974566,LSD,3,Full Agonist
19.5,5.621905725895405,LSD,3,Full Agonist
19.6,5.812229191426311,LSD,3,Full Agonist
19.7,5.499457990183534,LSD,3,Full Agonist
19.8,5.942710255729603,LSD,3,Full Agonist
19.9,5.990027966648163,LSD,3,Full Agonist
20.0,5.85809074940713,LSD,3,Full Agonist
20.1,5.894954848522317,LSD,3,Full Agonist
20.2,5.730908706473384,LSD,3,Full Agonist
20.3,6.343053187897017,LSD,3,Full Agonist
20.4,5.469323559630785,LSD,3,Full Agonist
20.5,7.23961514417678,LSD,3,Full Agonist
20.6,6.766661955707323,LSD,3,Full Agonist
20.7,7.369750369790168,LSD,3,Full Agonist
20.8,6.463970472955162,LSD,3,Full Agonist
20.9,5.871826587246325,LSD,3,Full Agonist
21.0,5.764230357460891,LSD,3,Full Agonist
21.1,6.499992275686898,LSD,3,Full Agonist
21.2,6.952314816695919,LSD,3,Full Agonist
21.3,6.529531128419319,LSD,3,Full Agonist
21.4,6.829525463828044,LSD,3,Full Agonist
21.5,6.648022895706709,LSD,3,Full Agonist
21.6,6.941105106491522,LSD,3,Full Agonist
21.7,5.583181133364153,LSD,3,Full Agonist
21.8,5.808027164203939,LSD,3,Full Agonist
21.9,6.594972264389203,LSD,3,Full Agonist
22.0,6.627251575693395,LSD,3,Full Agonist
22.1,6.6365138249290885,LSD,3,Full Agonist
22.2,6.700735278125931,LSD,3,Full Agonist
22.3,6.248323534261349,LSD,3,Full Agonist
22.4,7.006961682307673,LSD,3,Full Agonist
22.5,7.797271748892324,LSD,3,Full Agonist
22.6,7.281895943419523,LSD,3,Full Agonist
22.7,6.679900046264097,LSD,3,Full Agonist
22.8,6.319365179706421,LSD,3,Full Agonist
22.9,7.1011539183516135,LSD,3,Full Agonist
23.0,7.518285353926467,LSD,3,Full Agonist
23.1,6.741891754637058,LSD,3,Full Agonist
23.2,6.7920093557527945,LSD,3,Full Agonist
23.3,6.231491427305311,LSD,3,Full Agonist
23.4,6.270906556804687,LSD,3,Full Agonist
23.5,5.757791890534995,LSD,3,Full Agonist
23.6,6.946968147257775,LSD,3,Full Agonist
23.7,6.6540594064454,LSD,3,Full Agonist
23.8,6.649782347349927,LSD,3,Full Agonist
23.9,6.934437289450966,LSD,3,Full Agonist
24.0,6.1322526331675915,LSD,3,Full Agonist
24.1,5.466842944383575,LSD,3,Full Agonist
24.2,6.024988205252418,LSD,3,Full Agonist
24.3,6.071103543663708,LSD,3,Full Agonist
24.4,5.473522365220412,LSD,3,Full Agonist
24.5,5.221088592190493,LSD,3,Full Agonist
24.6,4.7400945622105155,LSD,3,Full Agonist
24.7,4.637610508571159,LSD,3,Full Agonist
24.8,4.370842403144034,LSD,3,Full Agonist
24.9,4.466798581790141,LSD,3,Full Agonist
25.0,4.46854315561771,LSD,3,Full Agonist
25.1,5.241866467423746,LSD,3,Full Agonist
25.2,5.33563094184767,LSD,3,Full Agonist
25.3,5.264466197103249,LSD,3,Full Agonist
25.4,5.4659966707220695,LSD,3,Full Agonist
25.5,4.5331421066553315,LSD,3,Full Agonist
25.6,5.338893645470931,LSD,3,Full Agonist
25.7,5.298272516973477,LSD,3,Full Agonist
25.8,5.48917589522195,LSD,3,Full Agonist
25.9,5.4973339789114135,LSD,3,Full Agonist
26.0,4.536581270944717,LSD,3,Full Agonist
26.1,4.6841457600436005,LSD,3,Full Agonist
26.2,5.045865785088621,LSD,3,Full Agonist
26.3,4.948158440665654,LSD,3,Full Agonist
26.4,4.767193170176719,LSD,3,Full Agonist
26.5,3.351531352808283,LSD,3,Full Agonist
26.6,3.3996981993604454,LSD,3,Full Agonist
26.7,3.7779760935120597,LSD,3,Full Agonist
26.8,3.617568533637735,LSD,3,Full Agonist
26.9,3.872357405635336,LSD,3,Full Agonist
27.0,3.6706681606332423,LSD,3,Full Agonist
27.1,2.8131005890314293,LSD,3,Full Agonist
27.2,4.0879801466858545,LSD,3,Full Agonist
27.3,4.258984505238013,LSD,3,Full Agonist
27.4,5.015599624329848,LSD,3,Full Agonist
27.5,4.942468867186829,LSD,3,Full Agonist
27.6,3.774293085917665,LSD,3,Full Agonist
27.7,3.743092467472405,LSD,3,Full Agonist
27.8,4.4193731050461835,LSD,3,Full Agonist
27.9,4.26089027250012,LSD,3,Full Agonist
28.0,4.456055830675488,LSD,3,Full Agonist
28.1,4.115668052609349,LSD,3,Full Agonist
28.2,4.199671574152167,LSD,3,Full Agonist
28.3,4.232351999848518,LSD,3,Full Agonist
28.4,5.242177564396036,LSD,3,Full Agonist
28.5,3.404678139847416,LSD,3,Full Agonist
28.6,4.278685423513983,LSD,3,Full Agonist
28.7,4.813785551685,LSD,3,Full Agonist
28.8,3.535562769365383,LSD,3,Full Agonist
28.9,2.9768299848351116,LSD,3,Full Agonist
29.0,3.1055767999679977,LSD,3,Full Agonist
29.1,3.8732965245215945,LSD,3,Full Agonist
29.2,4.297531369316397,LSD,3,Full Agonist
29.3,5.187215330231935,LSD,3,Full Agonist
29.4,3.740728266098747,LSD,3,Full Agonist
29.5,3.8257342401394716,LSD,3,Full Agonist
29.6,3.994451820403511,LSD,3,Full Agonist
29.7,3.5125879828621636,LSD,3,Full Agonist
29.8,3.367622390248252,LSD,3,Full Agonist
29.9,3.2146124163660104,LSD,3,Full Agonist
30.0,2.697705548778545,LSD,3,Full Agonist
30.1,3.75665106567054,LSD,3,Full Agonist
30.2,3.3597791538855413,LSD,3,Full Agonist
30.3,3.5776502423854417,LSD,3,Full Agonist
30.4,3.4481847363717977,LSD,3,Full Agonist
30.5,2.837459109980147,LSD,3,Full Agonist
30.6,3.413620280542469,LSD,3,Full Agonist
30.7,3.405600248950186,LSD,3,Full Agonist
30.8,3.78670276812074,LSD,3,Full Agonist
30.9,3.4752812635361243,LSD,3,Full Agonist
31.0,3.148949817432638,LSD,3,Full Agonist
31.1,3.0316214742741674,LSD,3,Full Agonist
31.2,2.835473724913233,LSD,3,Full Agonist
31.3,3.548341364808549,LSD,3,Full Agonist
31.4,3.288471133004696,LSD,3,Full Agonist
31.5,2.8032111929278787,LSD,3,Full Agonist
31.6,2.7154397095998286,LSD,3,Full Agonist
31.7,3.1043763367903643,LSD,3,Full Agonist
31.8,3.620997036140349,LSD,3,Full Agonist
31.9,3.117325478191507,LSD,3,Full Agonist
32.0,3.741457660535534,LSD,3,Full Agonist
32.1,3.6337129121907012,LSD,3,Full Agonist
32.2,4.025968173068211,LSD,3,Full Agonist
32.3,3.5634674305474228,LSD,3,Full Agonist
32.4,4.326921004943982,LSD,3,Full Agonist
32.5,4.002672626393032,LSD,3,Full Agonist
32.6,3.304217408566981,LSD,3,Full Agonist
32.7,4.6606928767431315,LSD,3,Full Agonist
32.8,4.790464764720339,LSD,3,Full Agonist
32.9,3.2412992429406184,LSD,3,Full Agonist
33.0,4.0734146963027165,LSD,3,Full Agonist
33.1,4.503725343969287,LSD,3,Full Agonist
33.2,4.493965320964491,LSD,3,Full Agonist
33.3,3.4885291292340304,LSD,3,Full Agonist
33.4,4.458507547180021,LSD,3,Full Agonist
33.5,2.858769155694265,LSD,3,Full Agonist
33.6,4.374624470121446,LSD,3,Full Agonist
33.7,4.473148602836866,LSD,3,Full Agonist
33.8,4.325175303238642,LSD,3,Full Agonist
33.9,4.119322007917913,LSD,3,Full Agonist
34.0,5.167770514056037,LSD,3,Full Agonist
34.1,5.295885863369031,LSD,3,Full Agonist
34.2,5.153014081982047,LSD,3,Full Agonist
34.3,3.2897303812900622,LSD,3,Full Agonist
34.4,4.496583838169355,LSD,3,Full Agonist
34.5,3.8809454552485736,LSD,3,Full Agonist
34.6,4.413249121455248,LSD,3,Full Agonist
34.7,4.2410524754003145,LSD,3,Full Agonist
34.8,3.8024496988259355,LSD,3,Full Agonist
34.9,3.910051575560611,LSD,3,Full Agonist
35.0,4.408152321629559,LSD,3,Full Agonist
35.1,3.6773781747900203,LSD,3,Full Agonist
